,Wavenumber,K524
0,1200,0.003653204
1,1198,0.004328549
2,1196,0.004916603
3,1194,0.00540847
4,1192,0.005733279
5,1190,0.005917585
6,1188,0.006094916
7,1186,0.006279523
8,1184,0.006284121
9,1182,0.006055699
10,1180,0.005488354
11,1178,0.004626761
12,1176,0.003662837
13,1174,0.0030694740000000004
14,1172,0.003144326
15,1170,0.003697541
16,1168,0.004180041
17,1166,0.004024071
18,1164,0.002858333
19,1162,0.0007290589999999999
20,1160,-0.002075589
21,1158,-0.004982077
22,1156,-0.007404133
23,1154,-0.008880804
24,1152,-0.009037718
25,1150,-0.00760078
26,1148,-0.004706354
27,1146,-0.000994213
28,1144,0.002632568
29,1142,0.0054145719999999994
30,1140,0.006908438
31,1138,0.006995802
32,1136,0.00593641
33,1134,0.00406462
34,1132,0.001642905
35,1130,-0.0009595760000000001
36,1128,-0.003241467
37,1126,-0.004813037
38,1124,-0.0054155919999999995
39,1122,-0.004908471
40,1120,-0.0033287140000000004
41,1118,-0.001038134
42,1116,0.001515702
43,1114,0.003713304
44,1112,0.005004907
45,1110,0.005005049
46,1108,0.003789743
47,1106,0.001901744
48,1104,0.00015251
49,1102,-0.000661215
50,1100,1.795e-05
51,1098,0.002005415
52,1096,0.004543933
53,1094,0.006286143
54,1092,0.006074942
55,1090,0.003488246
56,1088,-0.000844773
57,1086,-0.005659925
58,1084,-0.00943099
59,1082,-0.011147957
60,1080,-0.010708981000000001
61,1078,-0.009012312
62,1076,-0.0068711430000000006
63,1074,-0.00459958
64,1072,-0.002028913
65,1070,0.00052695
66,1068,0.002519994
67,1066,0.003336667
68,1064,0.002645227
69,1062,0.000369084
70,1060,-0.0028554340000000004
71,1058,-0.006043034
72,1056,-0.008126179
73,1054,-0.008691982
74,1052,-0.0077745290000000005
75,1050,-0.005776466
76,1048,-0.003167836
77,1046,-0.000781189
78,1044,0.000826305
79,1042,0.001295807
80,1040,0.000552336
81,1038,-0.001448136
82,1036,-0.004594991
83,1034,-0.008225954
84,1032,-0.011268146000000001
85,1030,-0.01301202
86,1028,-0.012785703999999998
87,1026,-0.010571495
88,1024,-0.007033251999999999
89,1022,-0.003177464
90,1020,0.00037536199999999996
91,1018,0.0036234740000000002
92,1016,0.006620113
93,1014,0.009356610999999999
94,1012,0.011982025
95,1010,0.014215768
96,1008,0.015386863
97,1006,0.014803213999999999
98,1004,0.012341178999999999
99,1002,0.008465635
100,1000,0.004012922
101,998,-0.000153313
102,996,-0.0035603979999999998
103,994,-0.006195924
104,992,-0.008110516
105,990,-0.009057271
106,988,-0.008645828000000001
107,986,-0.0068258680000000006
108,984,-0.004025187
109,982,-0.00099508
110,980,0.0014221779999999999
111,978,0.0025771970000000003
112,976,0.002423088
113,974,0.00149614
114,972,0.00036212699999999996
115,970,-0.000512792
116,968,-0.0008840769999999999
117,966,-0.000612806
118,964,0.000312537
119,962,0.001581011
120,960,0.0028477940000000003
121,958,0.003975063
122,956,0.004821512
123,954,0.005382034
124,952,0.005530773
125,950,0.005212125
126,948,0.0045687390000000005
127,946,0.003674012
128,944,0.00259651
129,942,0.0015146439999999999
130,940,0.000565567
131,938,2.5329e-05
132,936,0.000123601
133,934,0.001006691
134,932,0.002487909
135,930,0.003984418
136,928,0.0046737029999999995
137,926,0.003865158
138,924,0.001450527
139,922,-0.00196467
140,920,-0.00542215
141,918,-0.00798001
142,916,-0.008966009
143,914,-0.00804034
144,912,-0.0055328090000000005
145,910,-0.002217817
146,908,0.001118557
147,906,0.003720887
148,904,0.005082475
149,902,0.005179829
150,900,0.004475982
